,rule,type,coef,support,importance
196,vel x <= 0 and vel y <= 0 and vel y > 0 and angle > 0 and angleVel > 0,rule,0.14176048346675585,0.02208,0.020830820870421114
171,pos y <= 1.0 and pos y > 1 and vel x <= 0 and vel y <= 0.0 and vel y > 0,rule,0.03329836787170893,0.02208,0.00489298794311475
188,pos y <= 0 and vel x <= 0 and vel y > 0 and angleVel <= 0,rule,0.20982016159824832,0.01984,0.02925947562614742
134,pos y > 0 and vel x <= 0 and vel x > 0 and vel y <= 0 and vel y > 0.0 and angleVel <= 0,rule,0.02632770662933085,0.01952,0.003642271421804371
181,pos y <= 1 and vel x <= -0.02009 and vel y > 0 and angleVel <= 0,rule,0.2882574665699184,0.01952,0.03987859434135708
13,vel x <= 0 and vel y > 0.04127 and angle <= 0,rule,-0.12901949694084427,0.0192,0.017705010438507453
69,vel x <= 0 and vel y <= 0 and angle > 0 and angleVel <= -0.10911,rule,-0.12326253863204142,0.0192,0.016914998003424556
183,pos y <= 1 and pos y > 0 and vel x <= 0 and vel y > 0,rule,0.09989184759932088,0.01888,0.013595403616064088
190,vel x > 0 and angleVel > 0,rule,0.09637480255995254,0.01856,0.01300721636407537
173,pos y > 1 and vel y <= 0 and angle <= 0 and angleVel > 0,rule,0.2261454827598278,0.01856,0.030521704282460167
21,pos y <= -0.0009 and pos y > 0 and vel y <= 0 and vel y > 0 and angle <= 0.0 and angleVel <= 0,rule,-0.11045256557451623,0.01856,0.014907220354627753
32,vel x > 0 and vel y <= 0 and vel y > 0 and angle <= 0 and angle > 0,rule,-0.019203779921301498,0.01856,0.002591836390939091
8,pos y > 0 and vel x > 0.22941 and vel y <= 0 and vel y > 0,rule,-0.0944535687477939,0.01792,0.012530280917621948
46,pos y <= 1 and vel y <= -0.26276 and angle <= 0,rule,-0.07389685189618547,0.01792,0.009803211519297254
16,vel x > 0 and vel y <= 0 and vel y > 0.0 and angleVel > 0,rule,-0.13249731721969532,0.0176,0.017422384562880006
187,vel y > 0 and angleVel > 0,rule,0.03544556454460438,0.01728,0.004619007466179781
97,pos y > 0 and vel x > 0 and vel y > 0,rule,0.24609479404414292,0.01728,0.03206927878514789
185,pos y > 1 and vel y <= 0 and angle > 0,rule,0.07143521236305396,0.01696,0.009223820843069991
87,vel x > 0 and vel y > 0 and angleVel > 0,rule,-0.18136144165438553,0.01696,0.023417659027302525
19,pos y > 0 and vel x <= 0 and vel x > 0 and vel y <= 0 and vel y > 0.0 and angleVel <= 0 and angleVel > 0.0,rule,-0.4044156783671409,0.01664,0.051732195986076354
193,vel x <= 0 and vel y > 0 and angle > 0 and angleVel > 0,rule,0.03999311215348463,0.01568,0.004968512479058709
31,vel y <= 0 and vel y > 0.0461 and contact_2 <= 0,rule,-0.146500087850352,0.01504,0.01783081114307349
30,pos y > 0 and vel x > 0 and vel y <= 0 and vel y > 0 and angle <= 0,rule,-0.05314160632904199,0.01472,0.006399829684137644
14,pos y <= 1 and pos y > 0 and vel y > 0 and angle <= 0 and angle > 0,rule,-0.3754306059303219,0.01472,0.045213009205812824
204,pos y <= 0 and vel x <= 0 and vel y > 0 and angle > 0 and angleVel <= 0,rule,0.692681141721653,0.0144,0.08252109033118132
207,vel y > 0 and angle <= 0 and angle > 0,rule,0.044466465278517435,0.01376,0.005180040213424362
191,vel x <= 0 and vel y > 0,rule,0.09411993547520653,0.01344,0.010837846774202905
205,angleVel <= 0 and angleVel > 0,rule,0.11709906489532326,0.0128,0.013163185002819867
57,vel x <= 0 and vel x > 0 and vel y > 0 and angle <= 0 and angleVel <= 0,rule,-0.11122354546712471,0.0128,0.012502713894103705
37,vel x <= 0 and vel y > 0 and angleVel <= 0,rule,-0.2271698314975209,0.01248,0.02521917635215281
15,vel x <= 0 and vel x > 0 and vel y <= 0 and angleVel <= 0.0 and angleVel > 0,rule,-0.030513853928036343,0.01184,0.003300551769439733
17,vel y <= 0 and vel y > 0.02521 and angleVel > 0.00017,rule,-0.3660599932889727,0.01184,0.03959512821357885
192,vel x > 0 and vel y <= 0 and vel y > 0 and angleVel > 0,rule,0.1490807570690459,0.01184,0.016125421511622186
203,pos y <= 0 and vel x <= 0 and vel x > 3e-05 and vel y > 0 and angleVel <= 0,rule,0.10827880466599021,0.01184,0.01171205057138948
175,vel x > 0.00132 and vel y <= 0.0 and vel y > 0 and angle > 0,rule,0.36491964573422025,0.0112,0.03840258727176901
189,vel x <= 0 and vel y <= 0,rule,0.011468764905713691,0.01056,0.0011723123528897123
200,vel x <= 0 and vel y > 0 and angle > 0,rule,0.012356590383138813,0.01056,0.0012630639536899998
202,vel x <= 0 and vel y <= 0 and vel y > 0 and contact_2 > 0,rule,0.26845882489001094,0.01056,0.027441280665193944
198,vel x <= 0 and contact_1 > 0,rule,0.0425776988748876,0.00992,0.004219618289577753
184,pos y <= 0.13476 and vel y > 0 and angle > 0,rule,0.1827915092115006,0.0096,0.017823662539648136
9,vel x <= 0 and vel y <= 0 and vel y > 0.0 and angleVel > 0,rule,-0.22160605536201886,0.0096,0.0216083972639288
201,pos y <= 0 and vel x <= 0 and vel y > 0,rule,0.0785506748816511,0.0096,0.007659331264299651
26,pos y > 0 and vel x <= 0 and vel y > 0 and angle > 0.00102 and angleVel <= -0.03115,rule,-0.2636332700398155,0.00896,0.024842758252940602
70,pos y > 1.41224 and vel y <= 0,rule,-0.17089196726493736,0.00896,0.01610353590611347
12,pos y > 1.13296 and vel x <= 0 and vel x > 0 and vel y <= 0 and vel y > 0 and angle > 0 and angleVel <= 0,rule,-0.3343006386044975,0.00864,0.030939249400777843
186,vel y <= 0 and vel y > 0 and angleVel > 0,rule,0.12034522098667656,0.00832,0.010931412659278444
194,vel y <= 0 and angleVel <= 0 and angleVel > 0,rule,0.1020054013411061,0.00736,0.008718825023836802
10,pos y > 1 and vel x <= 0 and vel y <= 0 and vel y > 0,rule,-0.35557138832915464,0.00736,0.0303921623518511
197,pos y > 0 and vel x <= 0 and vel y > 0 and angle <= 0 and angle > 0.00102 and angleVel <= 0 and angleVel > 0,rule,0.22757259486624068,0.00704,0.019027081045254704
195,vel x <= 0 and vel y <= 0 and vel y > 0,rule,0.26079883926101727,0.00672,0.021307187917400494
208,vel x <= 0 and vel x > 0.00074 and vel y > 0,rule,0.41032610198302005,0.0064,0.032720876066978974
206,vel x <= 0 and vel y > 0 and angle > 0 and angleVel <= 0 and angleVel > 0,rule,0.20269387979456638,0.00576,0.015339015742334886
18,pos y <= 0 and vel x <= 0 and vel y <= 0 and vel y > 0 and angle > 0 and angleVel <= 0 and angleVel > 0,rule,-0.07293338069772339,0.00416,0.0046942670637164586
7,vel x > 0.30529 and vel y > 0 and angleVel > 0,rule,-0.02872847215102807,0.00416,0.0018490726649351141
